0,25592.2
1,25592.2
2,25592.2
3,25592.2
4,25592.2
5,25592.2
6,25592.2
7,25592.2
8,25592.2
9,25592.2
10,25592.2
11,25592.2
12,25592.2
13,25592.2
14,25592.2
15,25592.2
16,25592.2
17,25592.2
18,25592.2
19,25592.2
20,25592.2
21,25592.2
22,25592.2
23,25592.2
24,25592.2
25,25592.2
26,25592.2
27,25592.2
28,25592.2
29,25592.2
30,25592.2
31,25592.2
32,25592.2
33,25592.2
34,25592.2
35,25592.2
36,25592.2
37,25592.2
38,25592.2
39,25592.2
40,25592.2
41,25088
42,25592.2
43,25592.2
44,25592.2
45,25592.2
46,25592.2
47,25592.2
48,25592.2
49,23400
50,23400
51,25592.2
52,25592.2
53,25592.2
54,25592.2
55,25592.2
56,25592.2
57,23400
58,23400
59,23400
60,23400
61,23400
62,25592.2
63,25592.2
64,25592.2
65,25592.2
66,25592.2
67,25592.2
68,25592.2
69,25338.8
70,25592.2
71,25592.2
72,25592.2
73,25592.2
74,25592.2
75,25592.2
76,25592.2
77,25592.2
78,25592.2
79,25592.2
80,25592.2
81,25592.2
82,25592.2
83,25592.2
84,25592.2
85,25592.2
86,25592.2
87,25592.2
88,25592.2
89,25592.2
90,25592.2
91,25338.8
92,25592.2
93,25088
94,25592.2
95,24839.6
96,25592.2
97,25088
98,25592.2
99,25592.2
100,25592.2
101,25592.2
102,24350.1
103,25592.2
104,25592.2
105,25592.2
106,25592.2
107,25592.2
108,25338.8
109,25338.8
110,25592.2
111,25592.2
112,25592.2
113,25338.8
114,25592.2
115,25592.2
116,25592.2
117,25592.2
118,25592.2
119,25592.2
120,25592.2
121,25592.2
122,25592.2
123,25592.2
124,25592.2
125,23400
126,23400
127,25592.2
128,25592.2
129,25592.2
130,25592.2
131,25592.2
132,25592.2
133,25592.2
134,25592.2
135,25592.2
136,25592.2
137,25592.2
138,25592.2
139,25338.8
140,25592.2
141,25592.2
142,25592.2
143,25592.2
144,25592.2
145,25592.2
146,25592.2
147,25592.2
148,24593.6
149,25592.2
150,24593.6
151,24593.6
152,25592.2
153,25592.2
154,25592.2
155,25592.2
156,25592.2
157,25592.2
158,25592.2
159,23400
160,23400
161,23400
162,23400
163,23400
164,25592.2
165,25592.2
166,23400
167,23400
168,25592.2
169,25592.2
170,25592.2
171,25592.2
172,25592.2
173,25592.2
174,25592.2
175,23400
176,23400
177,23400
178,23400
179,23400
180,23400
181,23400
182,23400
183,23400
184,23400
185,23400
186,23400
187,23400
188,23400
189,23400
190,23400
191,23400
192,23400
193,23400
194,23400
195,23400
196,23400
197,23400
198,23400
199,23400
200,23400
201,23400
202,23400
203,23400
204,23400
205,23400
206,23400
207,23400
208,25592.2
