0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,67.3006
41,69.8337
42,98.4857
43,95.7947
44,86.9633
45,89.6805
46,74.1808
47,82.9018
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,73.3729
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,73.2071
66,89.6805
67,100.174
68,92.4103
69,96.1432
70,115.165
71,109.551
72,94.0972
73,97.3413
74,87.5619
75,94.0688
76,94.1727
77,101.645
78,80.187
79,74.54
80,74.585
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,75.6694
90,65.5192
91,65.6482
92,65.8013
93,64.8183
94,56.9461
95,65.0458
96,60.6218
97,57.2806
98,67.7218
99,85.171
100,91.278
101,76.5229
102,59.2443
103,69.7576
104,0
105,0
106,0
107,0
108,60.4521
109,59.2939
110,51.1556
111,51.1556
112,51.1556
113,48.8303
114,0
115,0
116,0
117,0
118,69.7576
119,69.7576
120,69.7576
121,69.7576
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,69.5663
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,55.1599
148,55.225
149,58.7666
150,62.3446
151,62.4647
152,76.492
153,76.7333
154,58.1313
155,51.1556
156,73.2455
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
