0,0.6
1,0.599923
2,0.599845
3,0.599768
4,0.599691
5,0.599613
6,0.599536
7,0.599458
8,0.599381
9,0.599304
10,0.599226
11,0.599149
12,0.599072
13,0.598994
14,0.598917
15,0.59884
16,0.598762
17,0.598685
18,0.598607
19,0.59853
20,0.598453
21,0.598375
22,0.598298
23,0.598221
24,0.598143
25,0.598066
26,0.597988
27,0.597911
28,0.597834
29,0.597756
30,0.597679
31,0.597602
32,0.597524
33,0.597447
34,0.59737
35,0.597292
36,0.597215
37,0.597137
38,0.59706
39,0.596983
40,0.594596
41,0.594523
42,0.594525
43,0.594441
44,0.594215
45,0.594155
46,0.594044
47,0.593973
48,0.593876
49,0.593499
50,0.594067
51,0.594418
52,0.594061
53,0.593084
54,0.592224
55,0.591154
56,0.591077
57,0.589844
58,0.591815
59,0.593952
60,0.59633
61,0.598601
62,0.599439
63,0.598892
64,0.597542
65,0.595816
66,0.59573
67,0.59562
68,0.595448
69,0.5954
70,0.595383
71,0.595305
72,0.595103
73,0.595019
74,0.594926
75,0.594838
76,0.594776
77,0.594684
78,0.594352
79,0.594255
80,0.594191
81,0.595258
82,0.59421
83,0.593333
84,0.592453
85,0.591395
86,0.589963
87,0.588551
88,0.58714
89,0.585338
90,0.586865
91,0.587533
92,0.587625
93,0.587564
94,0.587733
95,0.58769
96,0.587698
97,0.587637
98,0.587561
99,0.587492
100,0.587429
101,0.587293
102,0.587235
103,0.587296
104,0.588519
105,0.586474
106,0.585342
107,0.583987
108,0.581495
109,0.582098
110,0.582295
111,0.582241
112,0.58219
113,0.582113
114,0.582077
115,0.578835
116,0.57637
117,0.574645
118,0.572915
119,0.57476
120,0.576605
121,0.578449
122,0.580293
123,0.578344
124,0.577108
125,0.576328
126,0.576371
127,0.576742
128,0.576663
129,0.575978
130,0.575088
131,0.573996
132,0.57156
133,0.568669
134,0.566233
135,0.567921
136,0.566645
137,0.566216
138,0.565988
139,0.565792
140,0.56579
141,0.56436
142,0.562748
143,0.562002
144,0.560823
145,0.559897
146,0.558323
147,0.555889
148,0.556299
149,0.556399
150,0.556342
151,0.556279
152,0.556215
153,0.556159
154,0.556068
155,0.556198
156,0.556151
157,0.557533
158,0.555861
159,0.555516
160,0.556035
161,0.557039
162,0.55866
163,0.560416
164,0.56059
165,0.558758
166,0.557844
167,0.558578
168,0.558918
169,0.557212
170,0.555576
171,0.554954
172,0.554326
173,0.552874
174,0.551275
175,0.550476
176,0.550568
177,0.550805
178,0.551562
179,0.553137
180,0.554965
181,0.556894
182,0.558912
183,0.560794
184,0.562646
185,0.565196
186,0.56796
187,0.570656
188,0.573185
189,0.575136
190,0.576687
191,0.577845
192,0.578218
193,0.578262
194,0.579048
195,0.58065
196,0.58335
197,0.586832
198,0.589078
199,0.590123
200,0.590707
201,0.591529
202,0.592672
203,0.59414
204,0.595392
205,0.596402
206,0.597322
207,0.597806
208,0.597815
