0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,1.2859
69,2.75533
70,4.40718
71,5.36593
72,5.66229
73,5.9801
74,6.31118
75,7.35455
76,8.43271
77,8.77822
78,8.77822
79,8.77822
80,8.77822
81,8.77822
82,8.77822
83,8.77822
84,8.77822
85,8.77822
86,8.77822
87,8.77822
88,8.77822
89,8.77822
90,8.77822
91,8.77822
92,8.77822
93,8.77822
94,8.77822
95,8.77822
96,8.77822
97,8.77822
98,8.77822
99,8.77822
100,9.18581
101,9.6003
102,9.6003
103,9.6003
104,9.6003
105,9.6003
106,9.6003
107,9.6003
108,9.6003
109,9.6003
110,9.6003
111,9.6003
112,9.6003
113,9.6003
114,9.6003
115,9.6003
116,9.6003
117,9.6003
118,9.6003
119,9.6003
120,9.6003
121,9.6003
122,9.6003
123,9.6003
124,9.6003
125,9.6003
126,9.6003
127,9.6003
128,9.6003
129,9.6003
130,9.6003
131,9.6003
132,9.6003
133,9.6003
134,9.6003
135,9.6003
136,9.6003
137,9.6003
138,9.6003
139,9.6003
140,9.6003
141,9.6003
142,9.6003
143,9.6003
144,9.6003
145,9.6003
146,9.6003
147,9.6003
148,9.6003
149,9.6003
150,9.6003
151,9.6003
152,9.6003
153,9.6003
154,9.6003
155,9.6003
156,9.6003
157,9.6003
158,9.6003
159,9.6003
160,9.6003
161,9.6003
162,9.6003
163,9.6003
164,9.6003
165,9.6003
166,9.6003
167,9.6003
168,9.6003
169,9.6003
170,9.6003
171,9.6003
172,9.6003
173,9.6003
174,9.6003
175,9.6003
176,9.6003
177,9.6003
178,9.6003
179,9.6003
180,9.6003
181,9.6003
182,9.6003
183,9.6003
184,9.6003
185,9.6003
186,9.6003
187,9.6003
188,9.6003
189,9.6003
190,9.6003
191,9.6003
192,9.6003
193,9.6003
194,9.6003
195,9.6003
196,9.6003
197,9.6003
198,9.6003
199,9.6003
200,9.6003
201,9.6003
202,9.6003
203,9.6003
204,9.6003
205,9.6003
206,9.6003
207,9.6003
208,9.6003
