0,-0.000696297
1,-0.000696299
2,-0.000696302
3,-0.000696305
4,-0.000696308
5,-0.00069631
6,-0.000696313
7,-0.000696316
8,-0.000696319
9,-0.000696321
10,-0.000696324
11,-0.000696327
12,-0.00069633
13,-0.000696332
14,-0.000696335
15,-0.000696338
16,-0.00069634
17,-0.000696343
18,-0.000696346
19,-0.000696349
20,-0.000696351
21,-0.000696354
22,-0.000696357
23,-0.00069636
24,-0.000696362
25,-0.000696365
26,-0.000696368
27,-0.000696371
28,-0.000696373
29,-0.000696376
30,-0.000696379
31,-0.000696382
32,-0.000696384
33,-0.000696387
34,-0.00069639
35,-0.000696392
36,-0.000696395
37,-0.000696398
38,-0.000696401
39,-0.0214783
40,-0.0176458
41,-0.0182062
42,-0.0182054
43,-0.0179592
44,-0.0172315
45,-0.0173015
46,-0.0172567
47,-0.0169906
48,-0.00339865
49,0
50,0
51,-0.00321247
52,-0.00879379
53,-0.00773841
54,-0.00963077
55,-0.0169578
56,-0.0110986
57,0
58,0
59,0
60,0
61,0
62,-0.00492216
63,-0.0121536
64,-0.0155311
65,-0.0174731
66,-0.0167658
67,-0.017686
68,-0.0182267
69,-0.0196036
70,-0.0154525
71,-0.0186231
72,-0.0172052
73,-0.0166082
74,-0.0174046
75,-0.0173341
76,-0.0167522
77,-0.0180659
78,-0.0164875
79,-0.0148257
80,-0.018927
81,-0.00943102
82,-0.00789311
83,-0.0079207
84,-0.00952519
85,-0.0128853
86,-0.0127056
87,-0.0127065
88,-0.0162168
89,-0.0198956
90,-0.0178804
91,-0.0177212
92,-0.017154
93,-0.0178704
94,-0.0174599
95,-0.0168521
96,-0.0165598
97,-0.0178189
98,-0.0146329
99,-0.0155933
100,-0.0156597
101,-0.015072
102,-0.0169876
103,-0.0187908
104,-0.0184048
105,-0.0101895
106,-0.0121918
107,-0.0183897
108,-0.017513
109,-0.0172075
110,-0.0164365
111,-0.0164371
112,-0.0163637
113,-0.0170228
114,-0.0168142
115,-0.0180358
116,-0.0155197
117,-0.0155703
118,-0.0199438
119,-0.0197341
120,-0.0197323
121,-0.0197306
122,-0.0175448
123,-0.0111203
124,-0.00702725
125,0
126,0
127,-0.000714148
128,-0.00616287
129,-0.00801265
130,-0.00983041
131,-0.0179416
132,-0.0176087
133,-0.017954
134,-0.0198333
135,-0.0114842
136,-0.0038617
137,-0.00205385
138,-0.00176073
139,2.49104e-07
140,-0.0128687
141,-0.0145069
142,-0.00671879
143,-0.01061
144,-0.00833121
145,-0.0141681
146,-0.018044
147,-0.0177054
148,-0.0172349
149,-0.0164486
150,-0.0177842
151,-0.0178428
152,-0.015059
153,-0.0149461
154,-0.015603
155,-0.0164241
156,-0.0202407
157,-0.0150452
158,-0.00310397
159,0
160,0
161,0
162,0
163,0
164,-0.0164857
165,-0.00822605
166,0
167,0
168,-0.0153555
169,-0.0147196
170,-0.00560137
171,-0.00564478
172,-0.0130721
173,-0.0143937
174,-0.00718817
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,-0.000696374
