0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0.815928
41,2.04965
42,3.62592
43,5.49163
44,7.50632
45,9.30694
46,10.9691
47,12.0891
48,12.0891
49,12.0891
50,12.0891
51,12.0891
52,12.0891
53,12.0891
54,12.0891
55,13.0854
56,13.0854
57,13.0854
58,13.0854
59,13.0854
60,13.0854
61,13.0854
62,13.0854
63,13.0854
64,13.0854
65,14.4492
66,16.2498
67,18.4537
68,21.4075
69,24.8455
70,28.2225
71,30.8013
72,33.0681
73,35.5309
74,37.8331
75,40.387
76,43.0288
77,45.3202
78,47.1927
79,48.9822
80,50.7991
81,50.7991
82,50.7991
83,50.7991
84,50.7991
85,50.7991
86,50.7991
87,50.7991
88,50.7991
89,52.6263
90,54.2684
91,55.9304
92,57.6161
93,59.3034
94,60.8486
95,62.5719
96,64.232
97,65.8334
98,67.6667
99,69.904
100,72.3257
101,74.4487
102,76.2081
103,78.2052
104,78.2052
105,78.2052
106,78.2052
107,78.2052
108,79.9959
109,81.7727
110,83.3972
111,85.0276
112,86.6698
113,88.2655
114,88.2655
115,88.2655
116,88.2655
117,88.2655
118,90.3208
119,92.3762
120,94.4316
121,96.487
122,96.487
123,96.487
124,96.487
125,96.487
126,96.487
127,96.487
128,96.487
129,96.487
130,96.487
131,96.487
132,96.487
133,96.487
134,98.4513
135,98.4513
136,98.4513
137,98.4513
138,98.4513
139,98.4513
140,98.4513
141,98.4513
142,98.4513
143,98.4513
144,98.4513
145,98.4513
146,98.4513
147,100.033
148,101.626
149,103.309
150,105.086
151,106.881
152,109
153,111.159
154,112.923
155,114.551
156,116.672
157,116.672
158,116.672
159,116.672
160,116.672
161,116.672
162,116.672
163,116.672
164,116.672
165,116.672
166,116.672
167,116.672
168,116.672
169,116.672
170,116.672
171,116.672
172,116.672
173,116.672
174,116.672
175,116.672
176,116.672
177,116.672
178,116.672
179,116.672
180,116.672
181,116.672
182,116.672
183,116.672
184,116.672
185,116.672
186,116.672
187,116.672
188,116.672
189,116.672
190,116.672
191,116.672
192,116.672
193,116.672
194,116.672
195,116.672
196,116.672
197,116.672
198,116.672
199,116.672
200,116.672
201,116.672
202,116.672
203,116.672
204,116.672
205,116.672
206,116.672
207,116.672
208,116.672
